EventID,Timestamp,Source,EmployeeID,EventType,ThreatLevel,DetectedBy,BlockchainHash,AIClassification,ResponseAction,PolicyVersion,EventDetails
51270,2024-12-25 17:03:53,User,1042,Data Download,Warning,AI,31d2c53d1f310199a0811154887409f7005f9c81f11ea3ff1fea957c7f973aa9,Benign,Blocked,v1.3.12,"{""details"": ""Event Data Download for user 1042 at 2024-12-25 17:03:53""}"
51271,2024-08-23 17:03:53,Cloud,1066,Configuration Change,Critical,Human,710c67048e088dc7e0f13501d7635a557a97b94ae0bbb20f942df1915cb9cd04,Confirmed Threat,Ignored,v1.2.20,"{""details"": ""Event Configuration Change for user 1066 at 2024-08-23 17:03:53""}"
51272,2025-02-10 17:03:53,Cloud,1238,Phishing Email,Warning,AI,43b4cf3e913488d1b26d1a41735021596322b5e2f45bb52d1b7c12caf4ec34f2,Confirmed Threat,Alert,v3.5.17,"{""details"": ""Event Phishing Email for user 1238 at 2025-02-10 17:03:53""}"
51273,2025-04-17 17:03:53,User,1165,Configuration Change,Info,Human,415d276dc77151f74300e4132cca3739f4c9c26605393e02b95cf0cb581e7846,Confirmed Threat,Escalated,v1.5.4,"{""details"": ""Event Configuration Change for user 1165 at 2025-04-17 17:03:53""}"
51274,2024-09-05 17:03:53,System,1161,Logout,Critical,AI,89af9ca5724cb3e025ac0786806fa311d272006597266fb51f8efa46553f7dc9,Suspicious,Blocked,v2.1.1,"{""details"": ""Event Logout for user 1161 at 2024-09-05 17:03:53""}"
51275,2025-01-09 17:03:53,Endpoint,1173,Login,Info,Human,40a4c2920f59940e9d9d81dabb725943057326d5046eb110218cd31cb107a072,Suspicious,Ignored,v2.4.15,"{""details"": ""Event Login for user 1173 at 2025-01-09 17:03:53""}"
51276,2025-01-06 17:03:53,Cloud,1118,Access Revoked,Warning,AI,618c43392b0ba8da7b3b03215dae8fecdaaa35c832a7f86c8089c6e209bcaffa,Confirmed Threat,Escalated,v1.7.3,"{""details"": ""Event Access Revoked for user 1118 at 2025-01-06 17:03:53""}"
51277,2025-07-02 17:03:53,User,1183,Password Reset,Warning,AI,80bf6b2daa37c6cf762f085078738579d65ccea9a3772dc307b63650e2b2234c,Benign,Escalated,v2.9.6,"{""details"": ""Event Password Reset for user 1183 at 2025-07-02 17:03:53""}"
51278,2025-03-15 17:03:53,Cloud,1019,Access Revoked,Info,Human,787d7f683c9dd08917ebd3cf88cc4869cae1bd3785ac4d0b33620d3d35efb7b8,Benign,Blocked,v3.3.13,"{""details"": ""Event Access Revoked for user 1019 at 2025-03-15 17:03:53""}"
51279,2024-11-07 17:03:53,Cloud,1043,Logout,Warning,AI,da3b2081223ad5d36f062374d002915b51d8188cec2096363a1b1902dd6792b9,Confirmed Threat,Alert,v2.0.16,"{""details"": ""Event Logout for user 1043 at 2024-11-07 17:03:53""}"
51280,2025-04-19 17:03:53,Cloud,1243,User Creation,Info,Agentic AI,4a8cf113bbf16933c670c425611590cc4dd83d8e3dc05f05a0335fe0039da2d5,Suspicious,Ignored,v1.0.9,"{""details"": ""Event User Creation for user 1243 at 2025-04-19 17:03:53""}"
51281,2024-12-16 17:03:53,Cloud,1285,Malware Alert,Info,AI,6ad3c93dd362741f733a0e2edb62db9178e97fe42b7cd8cd550f7e5056db35dc,Benign,Ignored,v3.4.13,"{""details"": ""Event Malware Alert for user 1285 at 2024-12-16 17:03:53""}"
51282,2024-12-22 17:03:53,Cloud,1168,Configuration Change,Warning,AI,603a015976da4c137d9cbe84da814be036577e467f9786ec448b1ff2f19b8bf5,Confirmed Threat,Blocked,v1.8.18,"{""details"": ""Event Configuration Change for user 1168 at 2024-12-22 17:03:53""}"
51283,2025-06-24 17:03:53,System,1055,Access Revoked,Info,AI,4f08a9702ee62228936991dcf4352a2c708b5155142f8f0f4521435c7afba1c7,Suspicious,Ignored,v1.7.14,"{""details"": ""Event Access Revoked for user 1055 at 2025-06-24 17:03:53""}"
51284,2025-05-05 17:03:53,System,1194,Data Download,Critical,Agentic AI,e575bafd98c418a8b2d09290136103f035865151d694fc098c2e6265158d53c4,Benign,Alert,v2.2.18,"{""details"": ""Event Data Download for user 1194 at 2025-05-05 17:03:53""}"
51285,2025-05-26 17:03:53,System,1295,Unauthorized Access,Warning,AI,59b63d7ea6a0020f162e78496cf0e0a702b00c62d1c417f9b092b9b3fbbef1ac,Suspicious,Blocked,v3.9.18,"{""details"": ""Event Unauthorized Access for user 1295 at 2025-05-26 17:03:53""}"
51286,2024-09-03 17:03:53,Endpoint,1300,Login,Info,AI,5dc835108f93749c44847f8d17f58b710d0ad02e2c2027dc2fb10a8f23072c6c,Suspicious,Ignored,v1.9.0,"{""details"": ""Event Login for user 1300 at 2024-09-03 17:03:53""}"
51287,2024-09-29 17:03:53,User,1273,Policy Change,Info,Human,eaa844cc98df066a36327a953eea72e06b230353d9b3d9ddfd5c00c3894df975,Confirmed Threat,Ignored,v3.8.9,"{""details"": ""Event Policy Change for user 1273 at 2024-09-29 17:03:53""}"
51288,2025-01-23 17:03:53,User,1148,Data Download,Info,Agentic AI,f79db6f2d846382203c4c9b03cb7e43122aa3e9b60d9c6627e540631b86d5151,Confirmed Threat,Escalated,v3.9.14,"{""details"": ""Event Data Download for user 1148 at 2025-01-23 17:03:53""}"
51289,2024-10-03 17:03:53,System,1299,Access Revoked,Info,Agentic AI,3074b8f1857d5ebc77bcc22447f3950186c5b1013ad5de217623e09a51f088db,Suspicious,Escalated,v3.9.11,"{""details"": ""Event Access Revoked for user 1299 at 2024-10-03 17:03:53""}"
51290,2025-05-07 17:03:53,Endpoint,1267,Data Download,Info,Human,0a3093bdab67b7c67d8d3a8f70c6444a02c4910c557cdfe27be86284e85b152a,Suspicious,Ignored,v3.8.19,"{""details"": ""Event Data Download for user 1267 at 2025-05-07 17:03:53""}"
51291,2025-04-04 17:03:53,User,1038,Data Download,Info,AI,2d91d1828e08e9ea3d87f4fb02330f0124b703575d58b34344e2922b143b184e,Suspicious,Blocked,v2.0.10,"{""details"": ""Event Data Download for user 1038 at 2025-04-04 17:03:53""}"
51292,2024-11-19 17:03:53,User,1298,User Creation,Critical,Agentic AI,18f05da7ff70eddfe5621193b0244153959035034c12a9eb8527c5a5b21748d3,Suspicious,Alert,v2.7.5,"{""details"": ""Event User Creation for user 1298 at 2024-11-19 17:03:53""}"
51293,2024-08-19 17:03:53,Endpoint,1268,Malware Alert,Info,AI,c06ea65260418787a9a3cdce53043f70957a29475d8bb22a6216bf8d02284b82,Benign,Alert,v3.8.10,"{""details"": ""Event Malware Alert for user 1268 at 2024-08-19 17:03:53""}"
51294,2024-08-18 17:03:53,Endpoint,1223,User Creation,Info,AI,21f4557372a639a1e01306fd363146d85a75cfafcc7122ca87196bba3a54f160,Suspicious,Blocked,v2.5.18,"{""details"": ""Event User Creation for user 1223 at 2024-08-18 17:03:53""}"
51295,2024-08-30 17:03:53,Cloud,1006,Login,Info,AI,d382ce605f78e58b582d3edd987e98f9e475045b07206091503e18c628338622,Suspicious,Escalated,v1.8.13,"{""details"": ""Event Login for user 1006 at 2024-08-30 17:03:53""}"
51296,2024-10-29 17:03:53,Cloud,1217,Password Reset,Warning,AI,38f4e0dffa54e1b680a2d33c9efcffcccb8469faeb8639d3486e5bfdd9916c9e,Confirmed Threat,Escalated,v3.8.17,"{""details"": ""Event Password Reset for user 1217 at 2024-10-29 17:03:53""}"
51297,2025-06-15 17:03:53,Endpoint,1011,Phishing Email,Info,Human,5500c3c98c64061c578a5e1142e96f3163adf5db1861c14aba4dce362c6275f1,Suspicious,Blocked,v3.1.3,"{""details"": ""Event Phishing Email for user 1011 at 2025-06-15 17:03:53""}"
51298,2024-07-13 17:03:53,Endpoint,1295,Policy Change,Info,Agentic AI,231bf43c513798ed42ff95244f40a21f3a583bca9af2844ee3d39f963cbc4b32,Benign,Ignored,v2.2.20,"{""details"": ""Event Policy Change for user 1295 at 2024-07-13 17:03:53""}"
51299,2024-11-09 17:03:53,Endpoint,1162,Access Revoked,Warning,Human,7c3cc6e82cfc07a65057a8ae1334784282c912a85709c7ed53577712f8fd4e93,Benign,Escalated,v3.1.16,"{""details"": ""Event Access Revoked for user 1162 at 2024-11-09 17:03:53""}"
51300,2024-12-22 17:03:53,User,1063,Login,Info,Human,e2ffa24656cee3e721e3c0ee5c5f3a9c9657c71d37acc27d62bc9bdf2bc664a4,Benign,Ignored,v1.6.2,"{""details"": ""Event Login for user 1063 at 2024-12-22 17:03:53""}"
51301,2024-10-21 17:03:53,System,1176,User Creation,Info,AI,de4ebe2df4a78a10c75cb4252c27296e8a54da4b7719db7aba2af071d43175ad,Suspicious,Blocked,v1.5.16,"{""details"": ""Event User Creation for user 1176 at 2024-10-21 17:03:53""}"
51302,2024-10-23 17:03:53,Cloud,1206,Password Reset,Info,Agentic AI,53d7e6251bedb50ec71dce52792442bfebf61a5a008a743e561b90898f4c3567,Benign,Blocked,v3.5.17,"{""details"": ""Event Password Reset for user 1206 at 2024-10-23 17:03:53""}"
51303,2025-01-11 17:03:53,Endpoint,1165,Malware Alert,Info,AI,379875530ea5e58c40b823a43fbff22a3e3c1b0666a7a86dc8e0b182a3f51af0,Confirmed Threat,Alert,v1.5.12,"{""details"": ""Event Malware Alert for user 1165 at 2025-01-11 17:03:53""}"
51304,2025-04-24 17:03:53,System,1193,Policy Change,Info,AI,11202ea3e21d9fb7fc3bae0260e0c20fb20335438d108876bb716c14e53d0ed8,Benign,Blocked,v2.4.7,"{""details"": ""Event Policy Change for user 1193 at 2025-04-24 17:03:53""}"
51305,2025-06-10 17:03:53,Endpoint,1202,Configuration Change,Info,AI,ea2e1dfdaaba9e52aeafeda88447750ddd22d100ffc9203698b5974283d22266,Benign,Ignored,v2.2.14,"{""details"": ""Event Configuration Change for user 1202 at 2025-06-10 17:03:53""}"
51306,2025-06-05 17:03:53,System,1015,Data Download,Info,Human,8904d2e9392c8931247060b58151fed25fcc3fc435fa4caecbbb1d70419bc9f7,Benign,Escalated,v1.8.2,"{""details"": ""Event Data Download for user 1015 at 2025-06-05 17:03:53""}"
51307,2024-08-12 17:03:53,User,1194,Unauthorized Access,Warning,AI,ed96a07edad950c981c423013df19e6af0a6f30cd0025427910fcda5494c8d7d,Benign,Blocked,v1.9.14,"{""details"": ""Event Unauthorized Access for user 1194 at 2024-08-12 17:03:53""}"
51308,2024-12-26 17:03:53,Cloud,1166,Configuration Change,Info,Agentic AI,f029a68a610b266eb1213a3ec15a679d9498854d17f9b1a58bc21af53c26e7e1,Suspicious,Ignored,v2.0.11,"{""details"": ""Event Configuration Change for user 1166 at 2024-12-26 17:03:53""}"
51309,2025-06-15 17:03:53,Cloud,1064,Login,Info,Human,3557164ec1b68e4bc17de9e268f72eaeaab75cb25fa64569c603001576dcdc66,Suspicious,Alert,v1.4.4,"{""details"": ""Event Login for user 1064 at 2025-06-15 17:03:53""}"
51310,2025-02-09 17:03:53,Cloud,1250,Malware Alert,Info,Agentic AI,dd44cd272cd9a911c93bcc65f56c31b983cad95407ee307ea5ea106197f3801c,Benign,Escalated,v3.4.8,"{""details"": ""Event Malware Alert for user 1250 at 2025-02-09 17:03:53""}"
51311,2025-05-07 17:03:53,Cloud,1233,Logout,Info,AI,62c3bd79d1036fd2e937a9e309a7ea5ef6804ec27acd450b4dc55e625d0f2fb5,Benign,Ignored,v3.0.13,"{""details"": ""Event Logout for user 1233 at 2025-05-07 17:03:53""}"
51312,2025-06-28 17:03:53,User,1254,Malware Alert,Warning,Agentic AI,f8000d64696beca96cbfc01df06672558421649d2d7469eab1d63307339e7a3e,Confirmed Threat,Blocked,v3.2.5,"{""details"": ""Event Malware Alert for user 1254 at 2025-06-28 17:03:53""}"
51313,2025-05-18 17:03:53,User,1259,User Creation,Info,Agentic AI,2e2ddfc328b52a154827591e70ee3d8a30d01366b47c4059e21c8cc4732f99cd,Suspicious,Escalated,v1.3.10,"{""details"": ""Event User Creation for user 1259 at 2025-05-18 17:03:53""}"
51314,2025-03-16 17:03:53,Cloud,1276,Phishing Email,Info,AI,a1121e343bf4ac01ab80fb3a39dc93e4a6771a90fe24d007926af7555d724de1,Benign,Blocked,v3.6.17,"{""details"": ""Event Phishing Email for user 1276 at 2025-03-16 17:03:53""}"
51315,2025-01-20 17:03:53,Endpoint,1287,Logout,Warning,Agentic AI,2092a7dfb75e62244d5edd702a9927a10c5444dcfb00955a19cc9cbed83e9796,Confirmed Threat,Blocked,v1.4.6,"{""details"": ""Event Logout for user 1287 at 2025-01-20 17:03:53""}"
51316,2025-03-24 17:03:53,Endpoint,1258,User Creation,Info,AI,e352eb3787e02709604c2cdcfddd7d035509840c651f39d9fec123204ebc19a2,Suspicious,Escalated,v3.3.7,"{""details"": ""Event User Creation for user 1258 at 2025-03-24 17:03:53""}"
51317,2025-03-08 17:03:53,User,1110,Malware Alert,Info,Agentic AI,92a6660f9281a48d0f66693cc75e52a5f03e8827cea0afc2724f34eede2e5075,Benign,Alert,v3.0.19,"{""details"": ""Event Malware Alert for user 1110 at 2025-03-08 17:03:53""}"
51318,2025-01-02 17:03:53,Endpoint,1007,Password Reset,Info,Agentic AI,9999b609c74af479ac8aa524a611377f59bb07f1cb88a1305d9e73174dc224f3,Suspicious,Blocked,v1.8.4,"{""details"": ""Event Password Reset for user 1007 at 2025-01-02 17:03:53""}"
51319,2024-11-20 17:03:53,User,1203,Data Download,Warning,Agentic AI,cbfdecbc0ae5fa2d55e779f2b4d498c8fbe6186ee502a9177942a94045f6c761,Suspicious,Blocked,v3.2.7,"{""details"": ""Event Data Download for user 1203 at 2024-11-20 17:03:53""}"
51320,2025-06-07 17:03:53,Endpoint,1044,Password Reset,Info,AI,9d97e2edecb421b02a959eecdbb765318a2b8cddf93f66ef4a2555fc1aacda10,Benign,Escalated,v2.1.0,"{""details"": ""Event Password Reset for user 1044 at 2025-06-07 17:03:53""}"
51321,2024-08-28 17:03:53,User,1029,Phishing Email,Info,Human,16dcef71437d3e98f71b82a5c49159a708a393a630436bee4036411dd1d9d6d4,Suspicious,Alert,v3.1.1,"{""details"": ""Event Phishing Email for user 1029 at 2024-08-28 17:03:53""}"
51322,2024-08-27 17:03:53,User,1248,Password Reset,Critical,Agentic AI,74185c23a9b4c6b7f09401e8bba5486700e30386cf3595f53a690c161e9a44a5,Benign,Escalated,v3.7.0,"{""details"": ""Event Password Reset for user 1248 at 2024-08-27 17:03:53""}"
51323,2025-01-23 17:03:53,Cloud,1286,Phishing Email,Critical,Agentic AI,3859210440026755f15dbc4c2fbc8d2fc0efac9beff379930c347ec1c4f7646b,Confirmed Threat,Ignored,v1.2.5,"{""details"": ""Event Phishing Email for user 1286 at 2025-01-23 17:03:53""}"
51324,2024-12-07 17:03:53,System,1192,Logout,Warning,Human,e69a2804c594d5e86bb32df662d1f673e04a6ce919cebceb825291db9724ec04,Benign,Escalated,v3.3.5,"{""details"": ""Event Logout for user 1192 at 2024-12-07 17:03:53""}"
51325,2025-04-07 17:03:53,Endpoint,1215,Logout,Warning,Human,2904517f2da3fa7124bfa36fc21806c5d56f3041854da916ff74891381836158,Benign,Escalated,v2.8.13,"{""details"": ""Event Logout for user 1215 at 2025-04-07 17:03:53""}"
51326,2024-08-02 17:03:53,Cloud,1051,Malware Alert,Info,Human,2bdcb37a24298d003dbefa7cf74426718b1582297d82c5494f01688db174b1cb,Suspicious,Ignored,v3.2.1,"{""details"": ""Event Malware Alert for user 1051 at 2024-08-02 17:03:53""}"
51327,2025-05-08 17:03:53,Endpoint,1078,Login,Info,Agentic AI,bee1c5bd84fa11d9d282d39804122223a579fc951d98a2a32f5c4f93e155e0af,Suspicious,Ignored,v3.2.2,"{""details"": ""Event Login for user 1078 at 2025-05-08 17:03:53""}"
51328,2025-02-02 17:03:53,Cloud,1293,Access Revoked,Critical,AI,090defa62e43eed323a64e9b9f185722d958fecf9250bc26fde41ba6488bf2ed,Benign,Escalated,v2.7.19,"{""details"": ""Event Access Revoked for user 1293 at 2025-02-02 17:03:53""}"
51329,2024-08-26 17:03:53,Endpoint,1161,Login,Info,Human,2ee751b2a2315eba47bb39ad999773e0c7fdd4d5040c44b4e86c5696a128f9cd,Confirmed Threat,Blocked,v1.7.6,"{""details"": ""Event Login for user 1161 at 2024-08-26 17:03:53""}"
51330,2024-07-25 17:03:53,Cloud,1237,Logout,Info,Human,47610af4bea68473993594f2314a3dad4e0587548ccaaf59da67014e87331127,Benign,Blocked,v1.8.12,"{""details"": ""Event Logout for user 1237 at 2024-07-25 17:03:53""}"
51331,2024-08-15 17:03:53,System,1290,Login,Info,AI,fcaef0dce858548bc7c7a94ab67b442dd4a773514854bd7340ec380b28dfbcb9,Benign,Blocked,v1.4.10,"{""details"": ""Event Login for user 1290 at 2024-08-15 17:03:53""}"
51332,2025-03-18 17:03:53,Endpoint,1144,Malware Alert,Info,Human,cbb8799431c43f2aa1ef36df65e768d73f62593ccc6520a79e7071732a61039f,Benign,Ignored,v1.7.8,"{""details"": ""Event Malware Alert for user 1144 at 2025-03-18 17:03:53""}"
51333,2024-08-04 17:03:53,System,1157,Policy Change,Critical,Human,8bbd9fd10db2966daba5672d92c3b170cfa1d44f1888d775774340357f0333d9,Benign,Escalated,v2.2.5,"{""details"": ""Event Policy Change for user 1157 at 2024-08-04 17:03:53""}"
51334,2025-06-04 17:03:53,Endpoint,1185,Data Download,Info,Human,7c87f2741ce5cf39d60f9a84b4597e0a1adde6218033e01cb05bdbf38db8d1b2,Benign,Alert,v3.4.2,"{""details"": ""Event Data Download for user 1185 at 2025-06-04 17:03:53""}"
51335,2025-05-02 17:03:53,Endpoint,1073,Configuration Change,Info,Agentic AI,3f7d1faa32548c03cf4b43c64d47a86e201f88e284e048d0e958529f178c928d,Suspicious,Ignored,v1.6.19,"{""details"": ""Event Configuration Change for user 1073 at 2025-05-02 17:03:53""}"
51336,2025-02-08 17:03:53,Cloud,1012,Policy Change,Info,AI,4a33f2157c0c63e813eeaff9edce8c1f25054d9e0f72633c30659abddc9dcb4c,Benign,Alert,v1.7.13,"{""details"": ""Event Policy Change for user 1012 at 2025-02-08 17:03:53""}"
51337,2025-05-12 17:03:53,System,1041,Configuration Change,Warning,Agentic AI,a86b7cbbeb4765a781eec3102cf1165bd6ebe9b20e6a22041555be3503f5fa1d,Benign,Alert,v2.5.11,"{""details"": ""Event Configuration Change for user 1041 at 2025-05-12 17:03:53""}"
51338,2024-09-03 17:03:53,User,1300,User Creation,Info,Human,ca60b32f09ca29d1c06c8c8148c6e397b40788ec84a636305ef085f4d07b1bc3,Benign,Blocked,v2.8.18,"{""details"": ""Event User Creation for user 1300 at 2024-09-03 17:03:53""}"
51339,2025-04-10 17:03:53,System,1047,Data Download,Warning,Agentic AI,cf51c05c9e968de0916ff3369bf5f5671f395a43bd2d03220781a1403b59107f,Confirmed Threat,Escalated,v3.9.17,"{""details"": ""Event Data Download for user 1047 at 2025-04-10 17:03:53""}"
51340,2025-04-18 17:03:53,System,1212,Unauthorized Access,Info,Agentic AI,bbf9f42cdf5f39aca9b766d914b563f40f13a06a37d4885690537ed129386c7e,Confirmed Threat,Ignored,v1.3.14,"{""details"": ""Event Unauthorized Access for user 1212 at 2025-04-18 17:03:53""}"
51341,2025-03-21 17:03:53,Endpoint,1195,Login,Info,AI,56024bfbd00342df9c5d738fc36dc06f676f9ea5381fe85aa4c1da49cb89c564,Suspicious,Blocked,v3.3.14,"{""details"": ""Event Login for user 1195 at 2025-03-21 17:03:53""}"
51342,2025-04-26 17:03:53,Endpoint,1286,Logout,Info,AI,2df350bbee04b6d49c88cb3efdfd6c3ff58b8a945111b0c3bb8bce0a9a2f95dd,Confirmed Threat,Alert,v1.6.9,"{""details"": ""Event Logout for user 1286 at 2025-04-26 17:03:53""}"
51343,2025-04-26 17:03:53,System,1023,Login,Warning,Agentic AI,2a53a9f37bfb034ef48a1c22bf80d4ff1ba7bdc8b837a1011e7da58848ffdc58,Benign,Ignored,v3.2.6,"{""details"": ""Event Login for user 1023 at 2025-04-26 17:03:53""}"
51344,2025-04-10 17:03:53,User,1167,Policy Change,Info,AI,fd92eb113ad75cc902a690929881cfc90b2c179730a8c4ab7a1bdca39a68c2e6,Suspicious,Blocked,v3.2.3,"{""details"": ""Event Policy Change for user 1167 at 2025-04-10 17:03:53""}"
51345,2024-12-18 17:03:53,System,1115,Password Reset,Info,Human,bea244a248300616d2d00eecbc7bbbfbb7d92d628305498efc92b3e70952acbf,Confirmed Threat,Blocked,v1.1.5,"{""details"": ""Event Password Reset for user 1115 at 2024-12-18 17:03:53""}"
51346,2024-07-15 17:03:53,Cloud,1103,Phishing Email,Info,AI,440814e87fece89f65400e192c81626d74e6bb3ae8b57cab3397412d4d24c40e,Benign,Alert,v1.0.0,"{""details"": ""Event Phishing Email for user 1103 at 2024-07-15 17:03:53""}"
51347,2024-11-12 17:03:53,System,1010,User Creation,Warning,Agentic AI,aaf5a170b03f24ffb3dd58a2f7b7346f8dbcb2392e355e8456242b58cad144fe,Suspicious,Ignored,v1.9.3,"{""details"": ""Event User Creation for user 1010 at 2024-11-12 17:03:53""}"
51348,2024-09-08 17:03:53,Endpoint,1003,Login,Info,AI,153e45474a5565b703b41c382eb0789a4364f74140147aacabc5cf495334e359,Benign,Blocked,v3.1.12,"{""details"": ""Event Login for user 1003 at 2024-09-08 17:03:53""}"
51349,2024-11-05 17:03:53,Cloud,1291,Configuration Change,Info,AI,20d55d70602fd72c9632116e2e0576fbd73d0b284487b1d6070173a50c748175,Suspicious,Ignored,v3.9.1,"{""details"": ""Event Configuration Change for user 1291 at 2024-11-05 17:03:53""}"
51350,2024-12-08 17:03:53,User,1199,Login,Info,Agentic AI,e168213f47fa2a61cfd50d6ebbd92151ca7456e272746c00606530b74e30edf0,Benign,Ignored,v2.4.12,"{""details"": ""Event Login for user 1199 at 2024-12-08 17:03:53""}"
51351,2024-07-19 17:03:53,Endpoint,1126,Login,Critical,Agentic AI,3b60d8878bf00e1ce0bbe354ee828a4e8f91b9dae5f721123582dcfc858bc242,Confirmed Threat,Escalated,v3.3.7,"{""details"": ""Event Login for user 1126 at 2024-07-19 17:03:53""}"
51352,2024-11-10 17:03:53,Endpoint,1223,Logout,Critical,Human,54249a556870fe3f4ce86f0ed3a2ae1fa139e768850f1adb110c77eb14fbc0fc,Benign,Blocked,v2.1.19,"{""details"": ""Event Logout for user 1223 at 2024-11-10 17:03:53""}"
51353,2025-06-28 17:03:53,User,1285,Configuration Change,Info,AI,714cdd0b100fb41ea0bb652d4789fdfefab4c6a614e653208b310f0c6ea527e2,Confirmed Threat,Escalated,v1.0.6,"{""details"": ""Event Configuration Change for user 1285 at 2025-06-28 17:03:53""}"
51354,2024-08-12 17:03:53,Endpoint,1134,Configuration Change,Info,AI,6e3133edae55f855a5cec092cfbc4c94c855b3a861302b5088c53f2123bc3aa8,Benign,Escalated,v2.6.0,"{""details"": ""Event Configuration Change for user 1134 at 2024-08-12 17:03:53""}"
51355,2025-04-28 17:03:53,System,1229,Access Revoked,Info,AI,39e756cba94c8a8eb40491de15344457531d7790f6cd8707d8280d621bf4ef9e,Confirmed Threat,Escalated,v2.6.14,"{""details"": ""Event Access Revoked for user 1229 at 2025-04-28 17:03:53""}"
51356,2024-08-06 17:03:53,Endpoint,1076,Login,Info,AI,3a84f318907d22494fcb4ddb46c672eb69217cf43ab963d175f2a4b28c1f22bf,Confirmed Threat,Blocked,v1.8.2,"{""details"": ""Event Login for user 1076 at 2024-08-06 17:03:53""}"
51357,2025-06-07 17:03:53,Cloud,1260,Data Download,Info,AI,3476ca10ae804b7214ab56dd8c35491cc8bb55a8cb12d7aa0319ef050ce5ba74,Suspicious,Blocked,v1.6.4,"{""details"": ""Event Data Download for user 1260 at 2025-06-07 17:03:53""}"
51358,2025-03-21 17:03:53,User,1018,User Creation,Warning,AI,28c3baa42819309617927a250ce0d54443cc03b08eb7df1e0165b559e1f4cd75,Confirmed Threat,Escalated,v1.7.7,"{""details"": ""Event User Creation for user 1018 at 2025-03-21 17:03:53""}"
51359,2025-02-03 17:03:53,Cloud,1184,Configuration Change,Info,Agentic AI,c207ea3214436b30d9e0fb78ae706c309d3ed2351528729a708b925757fe9e29,Benign,Escalated,v2.0.0,"{""details"": ""Event Configuration Change for user 1184 at 2025-02-03 17:03:53""}"
51360,2025-05-21 17:03:53,Cloud,1151,Logout,Info,Agentic AI,7f1e22c4c9ce6034a41fb306768c8323f297baa1f4763ad5ac0746d5f64deca9,Benign,Escalated,v1.8.3,"{""details"": ""Event Logout for user 1151 at 2025-05-21 17:03:53""}"
51361,2025-05-27 17:03:53,Cloud,1215,Logout,Critical,AI,5cd7ce0cb901a25713195a93730dcfca57b5457cdcf79249e3b2c4629003f003,Benign,Escalated,v3.6.3,"{""details"": ""Event Logout for user 1215 at 2025-05-27 17:03:53""}"
51362,2025-05-12 17:03:53,System,1017,Login,Info,Human,6705967d30abee5255bab340b5613db9d55d4bc4965b25b0577e1e477dc6855a,Suspicious,Ignored,v1.0.2,"{""details"": ""Event Login for user 1017 at 2025-05-12 17:03:53""}"
51363,2025-04-01 17:03:53,Cloud,1066,User Creation,Info,Human,f36cf224574fad58a1871da20a286c0961f9873a88391f18a575ca482fd45ba9,Benign,Alert,v1.2.18,"{""details"": ""Event User Creation for user 1066 at 2025-04-01 17:03:53""}"
51364,2024-08-22 17:03:53,User,1219,Logout,Info,AI,bfb3314e54c9f1866e861d1c8e1edba2f4b4b5298f015214314b79061d53f284,Suspicious,Escalated,v1.7.13,"{""details"": ""Event Logout for user 1219 at 2024-08-22 17:03:53""}"
51365,2024-11-17 17:03:53,Cloud,1223,Access Revoked,Info,Agentic AI,fe80ad10f81e4d789f0d40b627f94d2820fc291df44a81d70ca47cf1c1637b43,Suspicious,Alert,v1.7.13,"{""details"": ""Event Access Revoked for user 1223 at 2024-11-17 17:03:53""}"
51366,2025-01-20 17:03:53,User,1113,Configuration Change,Warning,Human,a27b0abaaa767bd2e9e132d5ca057d323ef602cfb90c73d8b675a5b2faeedb60,Confirmed Threat,Blocked,v2.3.0,"{""details"": ""Event Configuration Change for user 1113 at 2025-01-20 17:03:53""}"
51367,2024-12-13 17:03:53,Cloud,1188,Phishing Email,Info,Human,91d38aad01ddf23c6768db491bba9262b17aa619c3b99c7743670aabd5b2d434,Benign,Escalated,v3.6.2,"{""details"": ""Event Phishing Email for user 1188 at 2024-12-13 17:03:53""}"
51368,2024-09-29 17:03:53,Cloud,1252,Malware Alert,Critical,Agentic AI,3b2205a302773e1b403f5c1c80dff8dc43678e49e3b59ca270cdbde068080893,Confirmed Threat,Alert,v2.2.12,"{""details"": ""Event Malware Alert for user 1252 at 2024-09-29 17:03:53""}"
51369,2025-02-07 17:03:53,System,1232,Login,Warning,AI,33aaa1068c24014036d5c5ce37744222884a132df1aaab840eee3a5b30f9a4aa,Suspicious,Ignored,v1.2.8,"{""details"": ""Event Login for user 1232 at 2025-02-07 17:03:53""}"
51370,2025-02-02 17:03:53,System,1040,Password Reset,Warning,AI,893277c12c23977d14d8f95e232c494c7650a1e9ac3fa0172ec90aaaa4e15af6,Suspicious,Escalated,v2.7.2,"{""details"": ""Event Password Reset for user 1040 at 2025-02-02 17:03:53""}"
51371,2025-05-31 17:03:53,Endpoint,1082,Password Reset,Info,Human,2de5c5a161ff4b0e5f771242151af495c706720ba83cc2d5cf8c4fb6159c03a8,Suspicious,Blocked,v3.4.16,"{""details"": ""Event Password Reset for user 1082 at 2025-05-31 17:03:53""}"
51372,2024-09-20 17:03:53,User,1290,Phishing Email,Info,AI,388d39ad725a041be0d5a9e539b79bd13c94a6157a43ad8cfce29a7deeb093b2,Suspicious,Alert,v2.0.9,"{""details"": ""Event Phishing Email for user 1290 at 2024-09-20 17:03:53""}"
